,Unnamed: 0,checking_balance,months_loan_duration,credit_history,amount,savings_balance,employment_duration,percent_of_income,years_at_residence,age,existing_loans_count,dependents,default,purpose_business,purpose_car,purpose_education,purpose_furniture/appliances,purpose_renovations,other_credit_bank,other_credit_none,other_credit_store,housing_other,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,phone_no,phone_yes
968,968,3.0,42,1.0,7166,4.0,1.0,2,4,29,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
969,969,1.0,11,0.0,3939,2.0,0.0,1,2,40,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
970,970,0.0,15,1.0,1514,0.0,0.0,4,2,22,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
971,971,3.0,24,1.0,7393,2.0,0.0,1,4,43,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
972,972,1.0,24,4.0,1193,2.0,4.0,1,4,29,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
973,973,1.0,60,1.0,7297,2.0,3.0,4,4,36,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
974,974,3.0,30,0.0,2831,2.0,0.0,4,2,33,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
975,975,2.0,24,1.0,1258,1.0,0.0,3,3,57,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
976,976,0.0,6,1.0,753,2.0,0.0,2,3,64,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
977,977,0.0,18,3.0,2427,4.0,3.0,4,2,42,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
978,978,3.0,24,3.0,2538,2.0,3.0,4,4,47,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
979,979,0.0,15,4.0,1264,0.0,0.0,2,2,25,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
980,980,0.0,30,0.0,8386,2.0,1.0,2,2,49,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
981,981,3.0,48,1.0,4844,2.0,4.0,3,2,33,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
982,982,2.0,21,1.0,2923,0.0,0.0,1,1,28,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
983,983,1.0,36,1.0,8229,2.0,0.0,2,2,26,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
984,984,3.0,24,0.0,2028,2.0,1.0,2,2,30,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
985,985,1.0,15,0.0,1433,2.0,0.0,4,3,25,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
986,986,2.0,42,2.0,6289,2.0,2.0,2,1,33,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
987,987,3.0,13,1.0,1409,0.0,4.0,2,4,64,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
988,988,1.0,24,1.0,6579,2.0,4.0,4,2,29,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
989,989,0.0,24,0.0,1743,2.0,3.0,4,2,48,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
990,990,3.0,12,0.0,3565,4.0,2.0,2,1,37,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
991,991,3.0,15,4.0,1569,0.0,3.0,4,4,34,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
992,992,1.0,18,1.0,1936,4.0,1.0,2,4,23,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
993,993,1.0,36,1.0,3959,2.0,4.0,4,3,30,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
994,994,3.0,12,1.0,2390,4.0,3.0,4,3,50,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
995,995,3.0,12,1.0,1736,2.0,1.0,3,4,31,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
996,996,1.0,30,1.0,3857,2.0,0.0,4,4,40,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
997,997,3.0,12,1.0,804,2.0,3.0,4,4,38,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
998,998,1.0,45,1.0,1845,2.0,0.0,4,4,23,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
999,999,0.0,45,0.0,4576,0.0,4.0,3,4,27,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
