,Unnamed: 0,checking_balance,credit_history,savings_balance,employment_duration,percent_of_income,years_at_residence,age,existing_loans_count,dependents,default,purpose_business,purpose_car,purpose_education,purpose_furniture/appliances,purpose_renovations,other_credit_bank,other_credit_none,other_credit_store,housing_other,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,phone_no,phone_yes,amount_per_duration
613,613,1.0,4.0,2.0,0.0,-1.9691083823833906,0.9743938655526208,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2.5467941226210145
614,614,3.0,3.0,2.0,1.0,0.8560718714877069,-1.9084821266066496,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5473543647756856
615,615,0.0,2.0,4.0,0.0,-0.7189462043616851,-0.6327891776749888,1.1578566927693275,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2.4177891737178014
616,616,0.0,3.0,4.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2.2190861103084547
617,617,1.0,0.0,2.0,0.0,-1.9691083823833906,0.27232937388945866,0.28501513230761544,2.442482082600276,2.334868926348074,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,4.219029581240909
618,618,0.0,1.0,0.0,0.0,-0.7189462043616851,0.9743938655526208,-1.5913892898469044,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.371531252689241
619,619,3.0,1.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,1.2272170182261861,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.519749342465366
620,620,0.0,0.0,2.0,1.0,-0.7189462043616851,0.27232937388945866,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6538956195450054
621,621,3.0,0.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-0.19933863951675831,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.49068717251319
622,622,3.0,1.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,0.3741946745597562,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.125630161403139
623,623,1.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.9348704159880588
624,624,1.0,1.0,2.0,0.0,0.8560718714877069,0.9743938655526208,2.180387665355762,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2.6706789718137824
625,625,3.0,1.0,4.0,3.0,0.8560718714877069,-0.6327891776749888,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.737821178741743
626,626,2.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,0.6286235977106901,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3.9353077401094283
627,627,0.0,4.0,0.0,1.0,-0.7189462043616851,0.27232937388945866,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.1577588860468637
628,628,3.0,0.0,1.0,0.0,0.8560718714877069,0.9743938655526208,0.1934571906955732,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.208003300592631
629,629,3.0,1.0,4.0,3.0,-1.9691083823833906,0.9743938655526208,2.1279710847830837,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.5835388192543522
630,630,1.0,1.0,2.0,0.0,-0.7189462043616851,0.9743938655526208,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.549179297233753
631,631,1.0,4.0,2.0,0.0,0.8560718714877069,0.27232937388945866,0.8654912583330046,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.4957513410612266
632,632,0.0,1.0,4.0,2.0,0.8560718714877069,-1.9084821266066496,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6242134443470104
633,633,3.0,1.0,2.0,2.0,-0.7189462043616851,-0.6327891776749888,-1.9186100423272894,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3.2968844755385467
634,634,0.0,1.0,2.0,2.0,0.16805797696524175,0.9743938655526208,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2.240625255805155
635,635,3.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.0870661571944273,2.442482082600276,2.334868926348074,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.8226415349134384
636,636,3.0,1.0,1.0,1.0,0.8560718714877069,-1.9084821266066496,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.2453996028332646
637,637,3.0,3.0,2.0,1.0,-0.7189462043616851,0.9743938655526208,-1.5913892898469044,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3494960131322555
638,638,3.0,1.0,2.0,2.0,0.8560718714877069,0.27232937388945866,0.0026737030614956935,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.849651726818692
639,639,1.0,3.0,2.0,1.0,0.16805797696524175,-0.6327891776749888,-0.8882851518903232,1.1247212753708395,2.334868926348074,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2.2287426451696635
640,640,1.0,1.0,2.0,4.0,0.8560718714877069,-1.9084821266066496,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2.2487834519968994
641,641,0.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.3741946745597562,1.1247212753708395,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,2.5885623454863103
642,642,3.0,1.0,0.0,0.0,0.16805797696524175,-0.6327891776749888,0.5458914176138353,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.04373142062517
643,643,3.0,0.0,2.0,1.0,0.8560718714877069,-0.6327891776749888,-0.09684686911339761,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.337468676821108
644,644,1.0,0.0,2.0,1.0,0.8560718714877069,-1.9084821266066496,-0.19933863951675831,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.5606096382528705
645,645,3.0,3.0,4.0,2.0,0.8560718714877069,0.9743938655526208,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.488236845377787
646,646,1.0,2.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.19933863951675831,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.454967580363633
647,647,3.0,1.0,1.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.8206788563946623
648,648,2.0,1.0,2.0,1.0,0.8560718714877069,0.27232937388945866,0.3741946745597562,-0.7325582680165651,2.334868926348074,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2.129424953053502
649,649,1.0,1.0,2.0,0.0,0.8560718714877069,0.9743938655526208,0.5458914176138353,-0.7325582680165651,2.334868926348074,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2.5456326532404603
650,650,1.0,1.0,2.0,1.0,0.8560718714877069,-1.9084821266066496,1.2952037812167485,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2.2918804666623824
651,651,0.0,1.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.948066683496761
652,652,1.0,1.0,2.0,3.0,0.8560718714877069,-1.9084821266066496,0.9409496659236648,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.405312426779558
653,653,0.0,3.0,0.0,3.0,-0.7189462043616851,0.9743938655526208,0.7094089564688949,3.464616773864859,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.491890796406032
654,654,3.0,0.0,2.0,1.0,0.8560718714877069,0.27232937388945866,0.09939050265205127,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.4110570329841163
655,655,1.0,1.0,2.0,4.0,-1.9691083823833906,0.9743938655526208,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3.0603304250927974
656,656,0.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.6286235977106901,-0.7325582680165651,2.334868926348074,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.64726366458708
657,657,3.0,1.0,4.0,1.0,0.8560718714877069,0.27232937388945866,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2.3722563365115015
658,658,0.0,2.0,2.0,0.0,-0.7189462043616851,-1.9084821266066496,-0.6429508548224555,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.4310120368255363
659,659,0.0,0.0,2.0,3.0,-0.7189462043616851,-1.9084821266066496,0.6286235977106901,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.974453922895856
660,660,2.0,1.0,2.0,0.0,0.16805797696524175,0.9743938655526208,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.7948231712296225
661,661,1.0,1.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6524910668573938
662,662,3.0,1.0,2.0,3.0,0.8560718714877069,-0.6327891776749888,1.2952037812167485,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.4959617087270596
663,663,0.0,3.0,2.0,4.0,0.8560718714877069,-1.9084821266066496,0.09939050265205127,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,3.575446365935564
664,664,2.0,0.0,2.0,0.0,-0.7189462043616851,0.9743938655526208,1.2952037812167485,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.573977384442584
665,665,3.0,0.0,2.0,4.0,0.8560718714877069,-0.6327891776749888,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2.718552535384895
666,666,0.0,4.0,3.0,0.0,0.8560718714877069,-0.6327891776749888,0.0026737030614956935,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2.3761476823227548
667,667,3.0,4.0,2.0,0.0,-1.9691083823833906,-1.9084821266066496,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2.104789641829984
668,668,1.0,0.0,2.0,3.0,0.16805797696524175,0.9743938655526208,0.7883370150256162,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3.308250932903742
669,669,2.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.0870661571944273,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.333249707180862
670,670,3.0,0.0,0.0,0.0,0.16805797696524175,0.27232937388945866,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2.5873787992925683
671,671,3.0,1.0,0.0,1.0,-0.7189462043616851,-0.6327891776749888,-0.3049844931357204,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3971015709204595
672,672,3.0,1.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,0.7094089564688949,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.2492499815930356
673,673,3.0,0.0,1.0,0.0,-1.9691083823833906,-0.6327891776749888,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.926493641087663
674,674,3.0,3.0,1.0,2.0,0.8560718714877069,-0.6327891776749888,0.6286235977106901,-0.7325582680165651,2.334868926348074,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.541515465497215
675,675,3.0,0.0,2.0,1.0,0.8560718714877069,0.9743938655526208,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2.451581046566347
676,676,3.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.6552581132624296
677,677,0.0,1.0,0.0,0.0,-0.7189462043616851,-0.6327891776749888,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.011394689580262
678,678,1.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,2.1279710847830837,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2.416046727630717
679,679,3.0,1.0,2.0,2.0,0.16805797696524175,-1.9084821266066496,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.473161681942885
680,680,3.0,1.0,2.0,2.0,-1.9691083823833906,-0.6327891776749888,1.677065782637763,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.7714424468168333
681,681,3.0,1.0,4.0,0.0,0.8560718714877069,0.9743938655526208,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3.0144574587626853
682,682,3.0,3.0,2.0,0.0,0.8560718714877069,0.27232937388945866,-0.09684686911339761,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.632601584274767
683,683,3.0,0.0,2.0,2.0,0.16805797696524175,0.27232937388945866,1.0870661571944273,2.442482082600276,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2.652410434433025
684,684,0.0,3.0,0.0,1.0,-1.9691083823833906,0.27232937388945866,-0.3049844931357204,1.1247212753708395,2.334868926348074,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2.546731554063823
685,685,3.0,1.0,4.0,0.0,0.8560718714877069,0.9743938655526208,0.0026737030614956935,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.1367369048211744
686,686,2.0,0.0,4.0,1.0,0.8560718714877069,-0.6327891776749888,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3.0052927553680564
687,687,0.0,3.0,0.0,3.0,0.8560718714877069,0.27232937388945866,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.2043218643177056
688,688,3.0,1.0,0.0,3.0,0.16805797696524175,0.9743938655526208,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3.4399639359209044
689,689,1.0,1.0,3.0,0.0,-1.9691083823833906,0.27232937388945866,-0.3049844931357204,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.198125615171281
690,690,1.0,0.0,2.0,0.0,-0.7189462043616851,0.27232937388945866,-1.01785597577039,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.4826843343907217
691,691,0.0,1.0,0.0,0.0,0.16805797696524175,-0.6327891776749888,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,2.840485943433811
692,692,0.0,1.0,0.0,2.0,-0.7189462043616851,-1.9084821266066496,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.4764642786727404
693,693,1.0,0.0,4.0,2.0,-1.9691083823833906,0.27232937388945866,0.8654912583330046,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.347029223004383
694,694,3.0,1.0,2.0,1.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.402739876939796
695,695,3.0,1.0,1.0,0.0,-0.7189462043616851,0.9743938655526208,1.2952037812167485,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3.6591845599085193
696,696,0.0,1.0,2.0,1.0,0.8560718714877069,0.27232937388945866,-0.5265593919971416,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.7317089931831573
697,697,3.0,0.0,2.0,4.0,-1.9691083823833906,-0.6327891776749888,0.3741946745597562,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2.663582244106083
698,698,3.0,0.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-1.152509286646336,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5458491068128954
699,699,2.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.5458914176138353,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2.7240831009774853
700,700,3.0,1.0,1.0,0.0,0.8560718714877069,0.9743938655526208,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2.7387086649561563
701,701,1.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.0147851855905983,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.249171531699557
702,702,2.0,1.0,0.0,3.0,0.8560718714877069,-0.6327891776749888,1.0870661571944273,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2.2456251327649697
703,703,0.0,3.0,0.0,3.0,0.8560718714877069,-0.6327891776749888,0.6286235977106901,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2.2788799917480413
704,704,0.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.19933863951675831,-0.7325582680165651,2.334868926348074,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3514700921696967
705,705,3.0,1.0,1.0,3.0,-1.9691083823833906,0.9743938655526208,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3.094641452500141
706,706,0.0,1.0,0.0,1.0,0.16805797696524175,-0.6327891776749888,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.2583001362143187
707,707,0.0,2.0,2.0,2.0,0.8560718714877069,0.27232937388945866,-1.01785597577039,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3.117534156584866
708,708,0.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.081707270097349
709,709,0.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,0.28501513230761544,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.3261309567107946
710,710,3.0,0.0,1.0,3.0,0.8560718714877069,0.27232937388945866,-0.19933863951675831,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2.189116454778879
711,711,1.0,4.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3.643150306024741
712,712,3.0,1.0,4.0,3.0,0.8560718714877069,0.9743938655526208,1.0147851855905983,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.5282096727590497
713,713,1.0,0.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-1.01785597577039,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.0565237240791
714,714,0.0,1.0,2.0,1.0,0.8560718714877069,-0.6327891776749888,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.3228177090226327
715,715,3.0,0.0,4.0,3.0,-1.9691083823833906,0.9743938655526208,2.0747418117368004,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6020797922113723
716,716,3.0,0.0,4.0,3.0,0.16805797696524175,-0.6327891776749888,0.5458914176138353,1.1247212753708395,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3389823071874427
717,717,3.0,1.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2.485095619278656
718,718,2.0,0.0,4.0,0.0,0.16805797696524175,-0.6327891776749888,-0.3049844931357204,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.502376810832967
719,719,0.0,2.0,0.0,3.0,0.16805797696524175,0.9743938655526208,-0.3049844931357204,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.865488734081058
720,720,2.0,2.0,2.0,2.0,0.8560718714877069,-0.6327891776749888,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3.1264561134318036
721,721,0.0,4.0,3.0,2.0,0.8560718714877069,-0.6327891776749888,-1.152509286646336,-0.7325582680165651,2.334868926348074,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3.120927519211873
722,722,1.0,1.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.7735269270994616
723,723,0.0,1.0,1.0,0.0,0.8560718714877069,0.27232937388945866,2.2320159967368913,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.8981764834976764
724,724,3.0,1.0,2.0,0.0,0.16805797696524175,0.27232937388945866,-1.5913892898469044,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.3564130542674997
725,725,3.0,0.0,3.0,0.0,-0.7189462043616851,-0.6327891776749888,0.6286235977106901,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.839521106261891
726,726,3.0,0.0,1.0,0.0,-0.7189462043616851,-0.6327891776749888,1.0870661571944273,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.5907599075641286
727,727,1.0,1.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-1.01785597577039,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2.5609705556852376
728,728,0.0,4.0,2.0,3.0,0.8560718714877069,0.27232937388945866,1.853166912875379,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.2525978401434705
729,729,2.0,0.0,3.0,0.0,-0.7189462043616851,0.9743938655526208,0.1934571906955732,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.221733876359632
730,730,0.0,3.0,2.0,2.0,-1.9691083823833906,-0.6327891776749888,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.7229003388086532
731,731,1.0,1.0,2.0,0.0,-0.7189462043616851,0.9743938655526208,-1.5913892898469044,-0.7325582680165651,2.334868926348074,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2.359483496859497
732,732,0.0,1.0,2.0,1.0,0.8560718714877069,-0.6327891776749888,0.8654912583330046,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.019551768306319
733,733,3.0,1.0,3.0,0.0,-0.7189462043616851,0.9743938655526208,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.443338740366131
734,734,3.0,0.0,2.0,1.0,-1.9691083823833906,-1.9084821266066496,0.28501513230761544,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5.0489221981967
735,735,0.0,4.0,4.0,2.0,0.16805797696524175,-0.6327891776749888,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2.2963128228458585
